"","clstr_id","samp_id","meas_no","meas_yr","meas_first","meas_last","tsa","tsa_no","mgmt_unit","sampletype","project_design","bgc_zone","ysm_main","mat_main","species_class","meas_dt","no_meas","period","tot_period","tfl","no_plots","own_sched","own_sched_descrip","samp_sts","grid_size","grid_base","protect_psp","utm_source","utm_zone","utm_easting","utm_northing","bcalb_x","bcalb_y","aspect","slope","elev","bec_source","beclabel","plot_typ","area_pm","shp_pm","len_pm","wid_pm","rad_pm","baf_pm","util","baha_L","baha_I","baha_V","baha_D","baha_DF","stemsha_L","stemsha_I","stemsha_V","stemsha_D","stemsha_DF","wsvha_L","wsvha_I","wsvha_V","wsvha_D","wsvha_DF","nmvha_L","nmvha_D","spc_live1","spc_label_live","spc_label_dead","lead_si","lead_htop","bh_stand_age","tot_stand_age","tsa_desc","objectid"
"336","0403-0111-DO1","0403_0111_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-10-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,548725,6382283,1227841.054,1405294.795,NA,NA,941,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,17.5,18.2,0,0,0,0,577.0124887,0,0,0,0,127.9596422,0,0,0,0,110.347407,0,"SB","SB54PL46","",8.824394531,17.12,122,140.0157988,"Fort St. John TSA",86866
"337","0403-0112-DO1","0403_0112_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-10-01",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,647998,6352692,1328156.66,1379783.556,NA,NA,881,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,4,8,0,0,5,0,2019.088533,0,0,556.6521545,0,23.12556908,0,0,13.63765532,0,0.941624185,1.141906225,"SB","SB88LT12","",4.475520833,7.9,119.1666667,143.701302,"Fort St. John TSA",86867
"338","0403-0112-DO1","0403_0112_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-10-01",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,647998,6352692,1328156.66,1379783.556,NA,NA,881,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,7.5,4,0,0,5,0,515.8845779,0,0,556.6521545,0,13.42006494,0,0,13.63765532,0,0.941624185,1.141906225,"SB","SB75LT25","",4.475520833,7.9,119.1666667,143.701302,"Fort St. John TSA",86868
"339","0403-0112-DO1","0403_0112_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-10-01",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,647998,6352692,1328156.66,1379783.556,NA,NA,881,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,12.5,0,0,0,1,0,0,0,0,80.19901527,0,0,0,0,1.673565638,0,0,0,"LW","","",NA,NA,119.1666667,143.701302,"Fort St. John TSA",86869
"340","0403-0112-DO1","0403_0112_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-10-01",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,647998,6352692,1328156.66,1379783.556,NA,NA,881,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LW","","",NA,NA,119.1666667,143.701302,"Fort St. John TSA",86870
"341","0403-0116-DO1","0403_0116_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-20",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,569337,6394495,1247908.868,1418373.23,NA,NA,816,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,4,34.2,0,0,7.2,0,2458.907219,0,0,257.7730025,0,219.5430429,0,0,51.94146999,0,134.9484989,39.16364024,"SX","SX89PL11","",10.82806396,17.45,86.6,101.6929791,"Fort St. John TSA",86871
"342","0403-0116-DO1","0403_0116_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-20",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,569337,6394495,1247908.868,1418373.23,NA,NA,816,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,7.5,32.4,0,0,7.2,0,1977.531201,0,0,257.7730025,0,212.0734857,0,0,51.94146999,0,134.9484989,39.16364024,"SX","SX89PL11","",10.82806396,17.45,86.6,101.6929791,"Fort St. John TSA",86872
"343","0403-0116-DO1","0403_0116_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-20",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,569337,6394495,1247908.868,1418373.23,NA,NA,816,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,12.5,23.4,0,0,7.2,0,926.4815159,0,0,257.7730025,0,165.468026,0,0,51.94146999,0,129.1758548,39.16364024,"SX","SX85PL15","",10.82806396,17.45,86.6,101.6929791,"Fort St. John TSA",86873
"344","0403-0116-DO1","0403_0116_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-20",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,569337,6394495,1247908.868,1418373.23,NA,NA,816,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,17.5,16.2,0,0,3.6,0,466.3283786,0,0,80.9205289,0,121.6855398,0,0,27.93431012,0,101.7284046,22.23415079,"SX","SX89PL11","",10.82806396,17.45,86.6,101.6929791,"Fort St. John TSA",86874
"345","0403-0117-DO1","0403_0117_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-21",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,630497,6418085,1308001.142,1444491.787,NA,NA,556,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,4,39.66666667,0,0,0,0,4583.765407,0,0,0,0,230.998737,0,0,0,0,100.9110731,0,"SB","SB82SX18","",15.08027344,17.5,62.5,77.63046122,"Fort St. John TSA",86875
"346","0403-0117-DO1","0403_0117_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-21",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,630497,6418085,1308001.142,1444491.787,NA,NA,556,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,7.5,37.33333333,0,0,0,0,3485.062625,0,0,0,0,222.3773599,0,0,0,0,100.9110731,0,"SB","SB81SX19","",15.08027344,17.5,62.5,77.63046122,"Fort St. John TSA",86876
"347","0403-0117-DO1","0403_0117_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-21",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,630497,6418085,1308001.142,1444491.787,NA,NA,556,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,12.5,18.66666667,0,0,0,0,896.0212599,0,0,0,0,127.7353179,0,0,0,0,92.04355697,0,"SB","SB75SX25","",15.08027344,17.5,62.5,77.63046122,"Fort St. John TSA",86877
"348","0403-0117-DO1","0403_0117_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-21",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,630497,6418085,1308001.142,1444491.787,NA,NA,556,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,17.5,7,0,0,0,0,183.7391259,0,0,0,0,55.19959226,0,0,0,0,46.11683047,0,"SX","SX67SB33","",NA,NA,62.5,77.63046122,"Fort St. John TSA",86878
"349","0403-0118-DO1","0403_0118_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-19",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,662076,6416979,1339577.675,1444669.547,NA,NA,682,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,4,32,0,0,3,0,2265.023479,0,0,270.6942793,0,172.7703047,0,0,13.18265036,0,94.77903174,4.761233864,"SB","SB91LT06SX03","",5.044433594,15.4,170.6,191.9216818,"Fort St. John TSA",86879
"350","0403-0118-DO1","0403_0118_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-19",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,662076,6416979,1339577.675,1444669.547,NA,NA,682,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,7.5,32,0,0,3,0,2265.023479,0,0,270.6942793,0,172.7703047,0,0,13.18265036,0,94.77903174,4.761233864,"SB","SB91LT06SX03","",5.044433594,15.4,170.6,191.9216818,"Fort St. John TSA",86880
"351","0403-0118-DO1","0403_0118_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-19",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,662076,6416979,1339577.675,1444669.547,NA,NA,682,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,12.5,23,0,0,2,0,1251.819117,0,0,150.6792386,0,131.1301794,0,0,8.57736888,0,88.71074983,4.512558515,"SB","SB91LT04SX05","",5.044433594,15.4,170.6,191.9216818,"Fort St. John TSA",86881
"352","0403-0118-DO1","0403_0118_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-19",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,662076,6416979,1339577.675,1444669.547,NA,NA,682,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,17.5,4,0,0,0,0,132.2024832,0,0,0,0,23.26928059,0,0,0,0,18.28887699,0,"SB","SB75LT25","",5.044433594,15.4,170.6,191.9216818,"Fort St. John TSA",86882
"353","0403-0128-QO1","0403_0128_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,502748,6365112,1182667.957,1386177.519,NA,NA,1085,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,4,28.8,0,0,7.2,0,2700.175698,0,0,903.7491658,0,140.9193089,0,0,29.23583625,0,99.45997897,10.87120792,"SX","SX94PL06","",6.908268229,13.5,101.8737785,123.2874601,"Fort St. John TSA",86883
"354","0403-0128-QO1","0403_0128_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,502748,6365112,1182667.957,1386177.519,NA,NA,1085,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,7.5,25.2,0,0,5.4,0,1241.60814,0,0,436.0285087,0,131.3598003,0,0,23.51332101,0,99.45997897,10.87120792,"SX","SX93PL07","",6.908268229,13.5,101.8737785,123.2874601,"Fort St. John TSA",86884
"355","0403-0128-QO1","0403_0128_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,502748,6365112,1182667.957,1386177.519,NA,NA,1085,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,12.5,23.4,0,0,1.8,0,874.386345,0,0,66.24555497,0,125.6134589,0,0,9.181992444,0,99.45997897,6.981199021,"SX","SX92PL08","",6.908268229,13.5,101.8737785,123.2874601,"Fort St. John TSA",86885
"356","0403-0128-QO1","0403_0128_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,502748,6365112,1182667.957,1386177.519,NA,NA,1085,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,17.5,12.6,0,0,1.8,0,274.5607795,0,0,66.24555497,0,75.75617811,0,0,9.181992444,0,65.64267501,6.981199021,"SX","SX86PL14","",6.908268229,13.5,101.8737785,123.2874601,"Fort St. John TSA",86886
"357","0403-0129-QO1","0403_0129_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-05",1,0,0,NA,5,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,588059,6263357,1272075.762,1287875.199,NA,NA,716,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,4,46.8,0,0,10.8,0,1713.236121,0,0,773.4992679,0,405.0658638,0,0,41.79405308,0,319.377731,20.18537392,"SX","S92LT04AC04","",13.89818359,26.76,122.4,134.7942981,"Fort St. John TSA",86887
"358","0403-0129-QO1","0403_0129_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-05",1,0,0,NA,5,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,588059,6263357,1272075.762,1287875.199,NA,NA,716,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,7.5,46.8,0,0,10.8,0,1713.236121,0,0,773.4992679,0,405.0658638,0,0,41.79405308,0,319.377731,20.18537392,"SX","S92LT04AC04","",13.89818359,26.76,122.4,134.7942981,"Fort St. John TSA",86888
"359","0403-0129-QO1","0403_0129_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-05",1,0,0,NA,5,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,588059,6263357,1272075.762,1287875.199,NA,NA,716,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,12.5,41.4,0,0,7.2,0,1248.363041,0,0,340.3439833,0,370.744257,0,0,29.76662215,0,305.1538402,19.20894268,"SX","S91LT04AC05","",13.89818359,26.76,122.4,134.7942981,"Fort St. John TSA",86889
"360","0403-0129-QO1","0403_0129_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-05",1,0,0,NA,5,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,588059,6263357,1272075.762,1287875.199,NA,NA,716,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,17.5,32.4,0,0,1.8,0,789.4341618,0,0,73.98731985,0,303.8890599,0,0,10.15360449,0,257.5578127,5.612632844,"SX","S89LT06AC05","",13.89818359,26.76,122.4,134.7942981,"Fort St. John TSA",86890
"361","0403-0130-QO1","0403_0130_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2009-11-11",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,582235,6284236,1265391.357,1308542.297,NA,NA,828,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,4,42,0,0,0,0,6599.424767,0,0,0,0,253.5283188,0,0,0,0,147.1628848,0,"AT","AT43S43AC14","",12.86533203,16.65,71,77.31472092,"Fort St. John TSA",86891
"362","0403-0130-QO1","0403_0130_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2009-11-11",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,582235,6284236,1265391.357,1308542.297,NA,NA,828,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,7.5,36,0,0,0,0,2368.22188,0,0,0,0,236.9355604,0,0,0,0,147.1628848,0,"AT","AT50S50","",12.86533203,16.65,71,77.31472092,"Fort St. John TSA",86892
"363","0403-0130-QO1","0403_0130_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2009-11-11",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,582235,6284236,1265391.357,1308542.297,NA,NA,828,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,12.5,30,0,0,0,0,1465.641847,0,0,0,0,205.6158915,0,0,0,0,147.1628848,0,"AT","AT60S40","",12.86533203,16.65,71,77.31472092,"Fort St. John TSA",86893
"364","0403-0130-QO1","0403_0130_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2009-11-11",1,0,0,NA,3,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,582235,6284236,1265391.357,1308542.297,NA,NA,828,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,17.5,12,0,0,0,0,430.7360818,0,0,0,0,75.07989457,0,0,0,0,60.00681904,0,"SX","S50AT50","",18.27792969,20.3,71,77.31472092,"Fort St. John TSA",86894
"365","0403-0131-QO1","0403_0131_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,649286,6407801,1327182.272,1434971.392,NA,NA,623,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,12,4,43.2,0,0,4.8,0,2112.011062,0,0,27.73017105,0,432.0655653,0,0,30.27998704,0,359.3878273,15.52851512,"SX","S100","",13.70179443,30.975,181.9808451,194.6207038,"Fort St. John TSA",86895
"366","0403-0131-QO1","0403_0131_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,649286,6407801,1327182.272,1434971.392,NA,NA,623,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,12,7.5,40.8,0,0,4.8,0,839.3017907,0,0,27.73017105,0,423.920881,0,0,30.27998704,0,359.3878273,15.52851512,"SX","S100","",13.70179443,30.975,181.9808451,194.6207038,"Fort St. John TSA",86896
"367","0403-0131-QO1","0403_0131_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,649286,6407801,1327182.272,1434971.392,NA,NA,623,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,12,12.5,36,0,0,4.8,0,360.6777858,0,0,27.73017105,0,397.9853885,0,0,30.27998704,0,352.0114546,15.52851512,"SX","S100","",13.70179443,30.975,181.9808451,194.6207038,"Fort St. John TSA",86897
"368","0403-0131-QO1","0403_0131_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2009-11-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,649286,6407801,1327182.272,1434971.392,NA,NA,623,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,12,17.5,36,0,0,4.8,0,360.6777858,0,0,27.73017105,0,397.9853885,0,0,30.27998704,0,352.0114546,15.52851512,"SX","S100","",13.70179443,30.975,181.9808451,194.6207038,"Fort St. John TSA",86898
"369","0403-0132-QO1","0403_0132_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,590609,6294821,1273301.439,1319489.58,NA,NA,841,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,4,19.8,0,0,0,0,3667.077239,0,0,0,0,88.28795128,0,0,0,0,32.76355377,0,"PL","PL45SB36AT19","",10.79680151,11.34,50.16666667,60.32449664,"Fort St. John TSA",86899
"370","0403-0132-QO1","0403_0132_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,590609,6294821,1273301.439,1319489.58,NA,NA,841,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,7.5,14.4,0,0,0,0,1456.463543,0,0,0,0,69.51162679,0,0,0,0,32.76355377,0,"PL","PL50AT25SB25","",10.79680151,11.34,50.16666667,60.32449664,"Fort St. John TSA",86900
"371","0403-0132-QO1","0403_0132_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,590609,6294821,1273301.439,1319489.58,NA,NA,841,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,12.5,7.2,0,0,0,0,333.2815075,0,0,0,0,37.87990122,0,0,0,0,28.83682534,0,"PL","AT50PL50","",10.79680151,11.34,50.16666667,60.32449664,"Fort St. John TSA",86901
"372","0403-0132-QO1","0403_0132_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,590609,6294821,1273301.439,1319489.58,NA,NA,841,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,17.5,3.6,0,0,0,0,149.6706103,0,0,0,0,16.18123151,0,0,0,0,11.76671554,0,"AT","AT100","",NA,NA,50.16666667,60.32449664,"Fort St. John TSA",86902
"373","0403-0133-DO1","0403_0133_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-24",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,640990,6323841,1322354.59,1350621.227,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,4,32.5,0,0,5,0,3631.387651,0,0,1011.876443,0,228.6333217,0,0,24.06412828,0,127.9338361,0,"PL","PL62AT38","",16.86292892,16.975,52,58.17706823,"Fort St. John TSA",86903
"374","0403-0133-DO1","0403_0133_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-24",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,640990,6323841,1322354.59,1350621.227,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,7.5,27.5,0,0,3.75,0,2146.105641,0,0,522.0181921,0,207.4719249,0,0,16.36336588,0,127.9338361,0,"PL","PL73AT27","",16.86292892,16.975,52,58.17706823,"Fort St. John TSA",86904
"375","0403-0133-DO1","0403_0133_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-24",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,640990,6323841,1322354.59,1350621.227,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,12.5,20,0,0,1.25,0,942.8990938,0,0,16.88664557,0,161.8234588,0,0,1.992188843,0,127.9338361,0,"PL","PL81AT19","",16.86292892,16.975,52,58.17706823,"Fort St. John TSA",86905
"376","0403-0133-DO1","0403_0133_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-10-24",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","MAP",10,640990,6323841,1322354.59,1350621.227,NA,NA,NA,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,6.25,17.5,11.25,0,0,1.25,0,418.8122885,0,0,16.88664557,0,96.29035651,0,0,1.992188843,0,81.48525859,0,"PL","PL89AT11","",16.86292892,16.975,52,58.17706823,"Fort St. John TSA",86906
"377","0403-0134-QO1","0403_0134_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","VGPS",10,533365,6249234,1218121.194,1271442.656,NA,NA,1082,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,4,37.8,0,0,1.8,0,473.6954504,0,0,48.67020365,0,380.7161885,0,0,9.978365036,0,349.0817448,8.192961734,"PL","PL67S33","",14.81417878,25.26,134.1920723,141.4994465,"Fort St. John TSA",86907
"378","0403-0134-QO1","0403_0134_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","VGPS",10,533365,6249234,1218121.194,1271442.656,NA,NA,1082,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,7.5,37.8,0,0,1.8,0,473.6954504,0,0,48.67020365,0,380.7161885,0,0,9.978365036,0,349.0817448,8.192961734,"PL","PL67S33","",14.81417878,25.26,134.1920723,141.4994465,"Fort St. John TSA",86908
"379","0403-0134-QO1","0403_0134_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","VGPS",10,533365,6249234,1218121.194,1271442.656,NA,NA,1082,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,12.5,37.8,0,0,1.8,0,473.6954504,0,0,48.67020365,0,380.7161885,0,0,9.978365036,0,349.0817448,8.192961734,"PL","PL67S33","",14.81417878,25.26,134.1920723,141.4994465,"Fort St. John TSA",86909
"380","0403-0134-QO1","0403_0134_VRI",0,2009,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Pine","2009-11-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","VGPS",10,533365,6249234,1218121.194,1271442.656,NA,NA,1082,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,9,17.5,37.8,0,0,1.8,0,473.6954504,0,0,48.67020365,0,380.7161885,0,0,9.978365036,0,349.0817448,8.192961734,"PL","PL67S33","",14.81417878,25.26,134.1920723,141.4994465,"Fort St. John TSA",86910
