FID_Fort_S,FEATURE_ID,TSA_NUMBER,TSA_NUMB_1,TSB_NUMBER,TSB_NUMB_1,EFFECTIVE_,RETIREMENT,COMMENTS,FEATURE_CO,WHO_UPDATE,WHEN_UPDAT,FEATURE_CL,OBJECT_VER,OBJECTID,FEATURE_AR,FEATURE_LE,GEOMETRY_A,GEOMETRY_L,fme_featur,OBJECTID_1,FID_FJS,Field1,clstr_id,samp_id,meas_no,meas_yr,meas_first,meas_last,tsa,tsa_no,mgmt_unit,sampletype,project_de,bgc_zone,ysm_main,mat_main,species_cl,meas_dt,no_meas,period,tot_period,tfl,no_plots,own_sched,own_sched_,samp_sts,grid_size,grid_base,protect_ps,utm_source,utm_zone,utm_eastin,utm_northi,bcalb_x,bcalb_y,aspect,slope,elev,bec_source,beclabel,plot_typ,area_pm,shp_pm,len_pm,wid_pm,rad_pm,baf_pm,util,baha_L,baha_I,baha_V,baha_D,baha_DF,stemsha_L,stemsha_I,stemsha_V,stemsha_D,stemsha_DF,wsvha_L,wsvha_I,wsvha_V,wsvha_D,wsvha_DF,nmvha_L,nmvha_D,spc_live1,spc_label_,spc_label1,lead_si,lead_htop,bh_stand_a,tot_stand_,tsa_desc,objectid_2
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,91,92,0403-0035-DO1,0403_0035_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Other,2008-10-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,VGPS,10,546175,6390595,1224946.34800000000,1413505.19000000000,NA,NA,870,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.00000000000,17.50000000000,5.00000000000,0,0,0.00000000000,0,126.14134440000,0,0,0.00000000000,0,28.51064090000,0,0,0.00000000000,0,21.40970592000,0.00000000000,EP,EP80AT20,,11.21025391,14.7,76.66666667000,81.60039805000,Fort St. John TSA,86622
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,340,341,0403-0116-DO1,0403_0116_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-09-20,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,569337,6394495,1247908.86800000000,1418373.23000000000,NA,NA,816,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,34.20000000000,0,0,7.20000000000,0,2458.90721900000,0,0,257.77300250000,0,219.54304290000,0,0,51.94146999000,0,134.94849890000,39.16364024000,SX,SX89PL11,,10.82806396,17.45,86.60000000000,101.69297910000,Fort St. John TSA,86871
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,341,342,0403-0116-DO1,0403_0116_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-09-20,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,569337,6394495,1247908.86800000000,1418373.23000000000,NA,NA,816,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,32.40000000000,0,0,7.20000000000,0,1977.53120100000,0,0,257.77300250000,0,212.07348570000,0,0,51.94146999000,0,134.94849890000,39.16364024000,SX,SX89PL11,,10.82806396,17.45,86.60000000000,101.69297910000,Fort St. John TSA,86872
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,342,343,0403-0116-DO1,0403_0116_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-09-20,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,569337,6394495,1247908.86800000000,1418373.23000000000,NA,NA,816,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,23.40000000000,0,0,7.20000000000,0,926.48151590000,0,0,257.77300250000,0,165.46802600000,0,0,51.94146999000,0,129.17585480000,39.16364024000,SX,SX85PL15,,10.82806396,17.45,86.60000000000,101.69297910000,Fort St. John TSA,86873
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,343,344,0403-0116-DO1,0403_0116_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-09-20,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,569337,6394495,1247908.86800000000,1418373.23000000000,NA,NA,816,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,16.20000000000,0,0,3.60000000000,0,466.32837860000,0,0,80.92052890000,0,121.68553980000,0,0,27.93431012000,0,101.72840460000,22.23415079000,SX,SX89PL11,,10.82806396,17.45,86.60000000000,101.69297910000,Fort St. John TSA,86874
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,104,105,0403-0042-DO1,0403_0042_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,610500,6401912,1288699.82100000000,1427495.18600000000,NA,NA,749,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,50.40000000000,0,0,5.40000000000,0,779.59692570000,0,0,175.58494980000,0,485.16614870000,0,0,43.74833508000,0,398.22373750000,21.57893418000,AT,AT89PL07SX04,,21.46466797,29.12,98.76232367000,101.90236520000,Fort St. John TSA,86635
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,105,106,0403-0042-DO1,0403_0042_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,610500,6401912,1288699.82100000000,1427495.18600000000,NA,NA,749,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,50.40000000000,0,0,5.40000000000,0,779.59692570000,0,0,175.58494980000,0,485.16614870000,0,0,43.74833508000,0,398.22373750000,21.57893418000,AT,AT89PL07SX04,,21.46466797,29.12,98.76232367000,101.90236520000,Fort St. John TSA,86636
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,106,107,0403-0042-DO1,0403_0042_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,610500,6401912,1288699.82100000000,1427495.18600000000,NA,NA,749,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,48.60000000000,0,0,5.40000000000,0,575.62476310000,0,0,175.58494980000,0,478.69344060000,0,0,43.74833508000,0,397.42252640000,21.57893418000,AT,AT93PL07,,21.46466797,29.12,98.76232367000,101.90236520000,Fort St. John TSA,86637
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,107,108,0403-0042-DO1,0403_0042_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-23,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,610500,6401912,1288699.82100000000,1427495.18600000000,NA,NA,749,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,48.60000000000,0,0,3.60000000000,0,575.62476310000,0,0,95.34156824000,0,478.69344060000,0,0,29.92012038000,0,397.42252640000,11.04671209000,AT,AT93PL07,,21.46466797,29.12,98.76232367000,101.90236520000,Fort St. John TSA,86638
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,108,109,0403-0043-DO1,0403_0043_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-21,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,674068,6408978,1351875.16000000000,1437152.42400000000,NA,NA,779,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,16.20000000000,0,0,1.80000000000,0,734.49012060000,0,0,41.49988628000,0,125.66660550000,0,0,2.70499275300,0,90.25018955000,0.00000000000,AT,AT100,,19.70582275,22.25,74.50000000000,77.83381363000,Fort St. John TSA,86639
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,109,110,0403-0043-DO1,0403_0043_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-21,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,674068,6408978,1351875.16000000000,1437152.42400000000,NA,NA,779,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,16.20000000000,0,0,1.80000000000,0,734.49012060000,0,0,41.49988628000,0,125.66660550000,0,0,2.70499275300,0,90.25018955000,0.00000000000,AT,AT100,,19.70582275,22.25,74.50000000000,77.83381363000,Fort St. John TSA,86640
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,110,111,0403-0043-DO1,0403_0043_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-21,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,674068,6408978,1351875.16000000000,1437152.42400000000,NA,NA,779,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,14.40000000000,0,0,1.80000000000,0,376.39149250000,0,0,41.49988628000,0,118.88389600000,0,0,2.70499275300,0,90.25018955000,0.00000000000,AT,AT100,,19.70582275,22.25,74.50000000000,77.83381363000,Fort St. John TSA,86641
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,111,112,0403-0043-DO1,0403_0043_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-09-21,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,674068,6408978,1351875.16000000000,1437152.42400000000,NA,NA,779,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,10.80000000000,0,0,1.80000000000,0,102.76465970000,0,0,41.49988628000,0,100.04240870000,0,0,2.70499275300,0,82.18635830000,0.00000000000,AT,AT100,,19.70582275,22.25,74.50000000000,77.83381363000,Fort St. John TSA,86642
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,364,365,0403-0131-QO1,0403_0131_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,649286,6407801,1327182.27200000000,1434971.39200000000,NA,NA,623,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,12.00000000000,4.00000000000,43.20000000000,0,0,4.80000000000,0,2112.01106200000,0,0,27.73017105000,0,432.06556530000,0,0,30.27998704000,0,359.38782730000,15.52851512000,SX,S100,,13.70179443,30.975,181.98084510000,194.62070380000,Fort St. John TSA,86895
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,365,366,0403-0131-QO1,0403_0131_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,649286,6407801,1327182.27200000000,1434971.39200000000,NA,NA,623,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,12.00000000000,7.50000000000,40.80000000000,0,0,4.80000000000,0,839.30179070000,0,0,27.73017105000,0,423.92088100000,0,0,30.27998704000,0,359.38782730000,15.52851512000,SX,S100,,13.70179443,30.975,181.98084510000,194.62070380000,Fort St. John TSA,86896
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,366,367,0403-0131-QO1,0403_0131_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,649286,6407801,1327182.27200000000,1434971.39200000000,NA,NA,623,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,12.00000000000,12.50000000000,36.00000000000,0,0,4.80000000000,0,360.67778580000,0,0,27.73017105000,0,397.98538850000,0,0,30.27998704000,0,352.01145460000,15.52851512000,SX,S100,,13.70179443,30.975,181.98084510000,194.62070380000,Fort St. John TSA,86897
0,32,40,Fort St. John TSA,40F,Fort St John TSA Block F,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,247.00000000000,60360,10445983844.30000000000,756859.55020000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,158,367,368,0403-0131-QO1,0403_0131_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,649286,6407801,1327182.27200000000,1434971.39200000000,NA,NA,623,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,12.00000000000,17.50000000000,36.00000000000,0,0,4.80000000000,0,360.67778580000,0,0,27.73017105000,0,397.98538850000,0,0,30.27998704000,0,352.01145460000,15.52851512000,SX,S100,,13.70179443,30.975,181.98084510000,194.62070380000,Fort St. John TSA,86898
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,284,285,0403-0092-QO1,0403_0092_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,514226,6397349,1192761.78000000000,1418920.76300000000,NA,NA,772,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,41.40000000000,0,0,3.60000000000,0,2968.63238300000,0,0,390.57922930000,0,274.20152830000,0,0,20.00062302000,0,170.54975210000,4.66887774200,SX,S70PL26AT04,,11.02060547,20.1,105.25000000000,119.64101110000,Fort St. John TSA,86815
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,285,286,0403-0092-QO1,0403_0092_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,514226,6397349,1192761.78000000000,1418920.76300000000,NA,NA,772,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,41.40000000000,0,0,3.60000000000,0,2968.63238300000,0,0,390.57922930000,0,274.20152830000,0,0,20.00062302000,0,170.54975210000,4.66887774200,SX,S70PL26AT04,,11.02060547,20.1,105.25000000000,119.64101110000,Fort St. John TSA,86816
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,286,287,0403-0092-QO1,0403_0092_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,514226,6397349,1192761.78000000000,1418920.76300000000,NA,NA,772,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,32.40000000000,0,0,0.00000000000,0,1452.28910900000,0,0,0.00000000000,0,230.35908470000,0,0,0.00000000000,0,170.02700950000,0.00000000000,SX,S67PL28AT05,,11.02060547,20.1,105.25000000000,119.64101110000,Fort St. John TSA,86817
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,287,288,0403-0092-QO1,0403_0092_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,514226,6397349,1192761.78000000000,1418920.76300000000,NA,NA,772,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,14.40000000000,0,0,0.00000000000,0,365.04513260000,0,0,0.00000000000,0,112.32139030000,0,0,0.00000000000,0,91.27179651000,0.00000000000,SX,S63PL25AT12,,11.02060547,20.1,105.25000000000,119.64101110000,Fort St. John TSA,86818
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,196,197,0403-0068-QO1,0403_0068_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,581668,6404115,1259820.39300000000,1428509.31600000000,NA,NA,545,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,30.60000000000,0,0,5.40000000000,0,884.08914970000,0,0,424.07185520000,0,289.60583850000,0,0,32.44285133000,0,238.48194250000,16.38576244000,SX,SW94LT06,,12.46690674,25.05,133.20000000000,147.52868200000,Fort St. John TSA,86727
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,197,198,0403-0068-QO1,0403_0068_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,581668,6404115,1259820.39300000000,1428509.31600000000,NA,NA,545,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,30.60000000000,0,0,5.40000000000,0,884.08914970000,0,0,424.07185520000,0,289.60583850000,0,0,32.44285133000,0,238.48194250000,16.38576244000,SX,SW94LT06,,12.46690674,25.05,133.20000000000,147.52868200000,Fort St. John TSA,86728
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,198,199,0403-0068-QO1,0403_0068_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,581668,6404115,1259820.39300000000,1428509.31600000000,NA,NA,545,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,28.80000000000,0,0,3.60000000000,0,724.93420390000,0,0,83.22842572000,0,279.07183190000,0,0,26.26728944000,0,234.27168850000,16.38576244000,SX,SW94LT06,,12.46690674,25.05,133.20000000000,147.52868200000,Fort St. John TSA,86729
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,199,200,0403-0068-QO1,0403_0068_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-04,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,581668,6404115,1259820.39300000000,1428509.31600000000,NA,NA,545,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,25.20000000000,0,0,3.60000000000,0,525.22340350000,0,0,83.22842572000,0,254.25599020000,0,0,26.26728944000,0,217.24035110000,16.38576244000,SX,SW93LT07,,12.46690674,25.05,133.20000000000,147.52868200000,Fort St. John TSA,86730
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,188,189,0403-0066-DO1,0403_0066_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-10-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,519914,6399113,1198366.79700000000,1420925.39700000000,NA,NA,669,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.06000000000,4.00000000000,20.24000000000,0,0,0.00000000000,0,1643.07905700000,0,0,0.00000000000,0,110.00396910000,0,0,0.00000000000,0,68.34646160000,0.00000000000,SX,SX80AT20,,11.90108836,12.42,52.60000000000,66.80478902000,Fort St. John TSA,86719
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,189,190,0403-0066-DO1,0403_0066_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-10-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,519914,6399113,1198366.79700000000,1420925.39700000000,NA,NA,669,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.06000000000,7.50000000000,19.22800000000,0,0,0.00000000000,0,1380.11611000000,0,0,0.00000000000,0,106.74893020000,0,0,0.00000000000,0,68.34646160000,0.00000000000,SX,SX79AT21,,11.90108836,12.42,52.60000000000,66.80478902000,Fort St. John TSA,86720
3,35,40,Fort St. John TSA,40E,Fort St John TSA Block E,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,250.00000000000,60363,7216106942.51000000000,586326.10200000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,161,190,191,0403-0066-DO1,0403_0066_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-10-06,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,519914,6399113,1198366.79700000000,1420925.39700000000,NA,NA,669,PROV_BEC_2017,BWBSmk,V,NA,,NA,NA,NA,5.06000000000,12.50000000000,12.14400000000,0,0,0.00000000000,0,361.21051430000,0,0,0.00000000000,0,79.37085469000,0,0,0.00000000000,0,65.33774322000,0.00000000000,SX,SX67AT33,,11.90108836,12.42,52.60000000000,66.80478902000,Fort St. John TSA,86721
